idturk,day,treatment,batch,durationinseconds,initialendowment,initialendowmentupdated,borrowsavings1,borrowsavings2,pointssaving1,pointssaving2,pointsdebt1,pointsdebt2,balance_a1,balance_a2,balance_a3,balance_a4,balance_a5,balance_a6,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,error_count,error_initial,error_main,error_main_total,error_count_total,instruction_confusion,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,orderlottery,lotterychoice,timechoice,perco_orig,ind_optimal_ia,ind_optimal_ia_all,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balance,debtsaving4balance,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated,controlsaving4balanceupdated,controlsaving5balance,controlsaving6balance,pointssaving3,pointssaving4,i
A30F1NPCF53CRE,2,No Debt,2,406,640,640,,,640,0,,,3540,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Just remind people to put ""0"" in a box instead of the dash, I had to wait another minute for the page to allow me to continue after I didn't put ""0"" into the allocation accounts.",Male,33,Minnesota,White,Some college,Non college graduate,No,Yes,None,I put everything that I could into the highest interest account each time.,Moderately important,Moderately important,Extremely important,"I would do the same thing, and I wish I could have paid off the debt right away then stuck money into the higher interest account.",,0.45,1,1,1,1,,,,,,,3540,0,600,4300,900,1500,0,0,77
A30F1NPCF53CRE,3,No Debt,2,357,768,768,,,768,0,,,4308,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Just remind people to put ""0"" in a box instead of the dash, I had to wait another minute for the page to allow me to continue after I didn't put ""0"" into the allocation accounts.",Male,33,Minnesota,White,Some college,Non college graduate,No,Yes,None,I put everything that I could into the highest interest account each time.,Moderately important,Moderately important,Extremely important,"I would do the same thing, and I wish I could have paid off the debt right away then stuck money into the higher interest account.",,0.45,1,1,1,1,,,,,,,4308,0,600,4300,900,1500,0,0,77
A30F1NPCF53CRE,4,No Debt,2,506,922,922,,,922,0,,,5230,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Just remind people to put ""0"" in a box instead of the dash, I had to wait another minute for the page to allow me to continue after I didn't put ""0"" into the allocation accounts.",Male,33,Minnesota,White,Some college,Non college graduate,No,Yes,None,I put everything that I could into the highest interest account each time.,Moderately important,Moderately important,Extremely important,"I would do the same thing, and I wish I could have paid off the debt right away then stuck money into the higher interest account.",,0.45,1,1,1,1,,,,,,,5230,0,600,4300,900,1500,0,0,77
A315EWQD3XXFAY,0,Low Debt,3,464,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,7,7,no confusion,Female,35,California,White,Master's Degree (MS),College or more,No,Prefer not to answer,None,very interesting about this survey,Extremely important,Very important,Very important,i followed as per the instruction of this survey.,1,0.5,0.98,,0,0,,,,,,,,,,,,,,,78
A315EWQD3XXFAY,1,Low Debt,3,827,500,2300,0,0,1500,500,200,100,2000,600,-400,-4200,300,6400,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,0,3,7,7,no confusion,Female,35,California,White,Master's Degree (MS),College or more,No,Prefer not to answer,None,very interesting about this survey,Extremely important,Very important,Very important,i followed as per the instruction of this survey.,,0.5,0.98,0.65217394,0,0,2000,600,300,6400,-400,-4200,,,,,,,,,78
A315EWQD3XXFAY,2,Low Debt,3,684,555,2455,0,0,1400,600,100,355,1900,800,-300,-3845,300,6400,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,4,7,7,no confusion,Female,35,California,White,Master's Degree (MS),College or more,No,Prefer not to answer,None,very interesting about this survey,Extremely important,Very important,Very important,i followed as per the instruction of this survey.,,0.5,0.98,0.57026476,0,0,1900,800,300,6400,-300,-3845,,,,,,,,,78
A315EWQD3XXFAY,3,Low Debt,3,405,588,2888,0,0,1200,800,500,388,1400,1000,200,-3457,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,no confusion,Female,35,California,White,Master's Degree (MS),College or more,No,Prefer not to answer,None,very interesting about this survey,Extremely important,Very important,Very important,i followed as per the instruction of this survey.,,0.5,0.98,0.41551247,0,0,1400,1000,300,6400,200,-3457,,,,,,,,,78
A315EWQD3XXFAY,4,Low Debt,3,1607,602,2512,0,0,540,550,550,872,590,990,750,-2585,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,no confusion,Female,35,California,White,Master's Degree (MS),College or more,No,Prefer not to answer,None,very interesting about this survey,Extremely important,Very important,Very important,i followed as per the instruction of this survey.,,0.5,0.98,0.21496816,0,0,590,990,300,6400,750,-2585,,,,,,,,,78
A331B4KVMKGTK5,0,No Debt,2,596,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,1,1,0,23,24,Nothing,Male,30,California,Black,Master's Degree (MS),College or more,No,No,A moderate amount,A good informed to the best position in the knowledge.,Slightly important,Moderately important,Very important,A good marking in the best statistic points to the experiment.,2,0.68,0.98,,0,0,,,,,,,,,,,,,,,79
A331B4KVMKGTK5,1,No Debt,2,1747,500,2050,,,700,50,,,1500,100,900,5300,900,1500,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,4,0,4,23,24,Nothing,Male,30,California,Black,Master's Degree (MS),College or more,No,No,A moderate amount,A good informed to the best position in the knowledge.,Slightly important,Moderately important,Very important,A good marking in the best statistic points to the experiment.,,0.68,0.98,0.34146342,0,0,,,,,,,1500,100,900,5300,900,1500,300,1000,79
A331B4KVMKGTK5,2,No Debt,2,1344,465,1555,,,400,30,,,880,60,1600,5725,900,1500,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,8,0,8,23,24,Nothing,Male,30,California,Black,Master's Degree (MS),College or more,No,No,A moderate amount,A good informed to the best position in the knowledge.,Slightly important,Moderately important,Very important,A good marking in the best statistic points to the experiment.,,0.68,0.98,0.25723472,0,0,,,,,,,880,60,1600,5725,900,1500,700,425,79
A331B4KVMKGTK5,3,No Debt,2,957,463,873,,,200,20,,,700,50,1953,6025,900,1500,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,5,0,5,23,24,Nothing,Male,30,California,Black,Master's Degree (MS),College or more,No,No,A moderate amount,A good informed to the best position in the knowledge.,Slightly important,Moderately important,Very important,A good marking in the best statistic points to the experiment.,,0.68,0.98,0.22909507,0,0,,,,,,,700,50,1953,6025,900,1500,353,300,79
A331B4KVMKGTK5,4,No Debt,2,1811,494,769,,,200,19,,,650,44,2153,6375,900,1500,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,6,0,6,23,24,Nothing,Male,30,California,Black,Master's Degree (MS),College or more,No,No,A moderate amount,A good informed to the best position in the knowledge.,Slightly important,Moderately important,Very important,A good marking in the best statistic points to the experiment.,,0.68,0.98,0.26007801,0,0,,,,,,,650,44,2153,6375,900,1500,200,350,79
A332NHEWS4XSUF,0,Low Debt,5,437,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,1,1,0,18,19,no confusing,Male,41,New Hampshire,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,i will no decisions reasoning,Moderately important,Slightly important,Moderately important,no strategy i will use,2,1,0.99000001,,0,0,,,,,,,,,,,,,,,80
A332NHEWS4XSUF,1,Low Debt,5,1824,500,501,0,0,150,130,101,120,2150,529,-499,-4180,300,6400,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,5,0,5,18,19,no confusing,Male,41,New Hampshire,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,i will no decisions reasoning,Moderately important,Slightly important,Moderately important,no strategy i will use,,1,0.99000001,0.29940119,0,0,2150,529,300,6400,-499,-4180,,,,,,,,,80
A332NHEWS4XSUF,2,Low Debt,5,1134,564,564,0,0,150,194,120,100,2300,723,-379,-4080,300,6400,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,6,0,6,18,19,no confusing,Male,41,New Hampshire,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,i will no decisions reasoning,Moderately important,Slightly important,Moderately important,no strategy i will use,,1,0.99000001,0.26595744,0,0,2300,723,300,6400,-379,-4080,,,,,,,,,80
A332NHEWS4XSUF,3,Low Debt,5,1044,636,636,0,0,120,150,236,130,2420,873,-143,-3950,300,6400,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,0,4,18,19,no confusing,Male,41,New Hampshire,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,i will no decisions reasoning,Moderately important,Slightly important,Moderately important,no strategy i will use,,1,0.99000001,0.18867925,0,0,2420,873,300,6400,-143,-3950,,,,,,,,,80
A332NHEWS4XSUF,4,Low Debt,5,593,717,717,0,0,180,179,179,179,2600,1052,36,-3771,300,6400,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3,18,19,no confusing,Male,41,New Hampshire,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,i will no decisions reasoning,Moderately important,Slightly important,Moderately important,no strategy i will use,,1,0.99000001,0.25104603,0,0,2600,1052,300,6400,36,-3771,,,,,,,,,80
A33ZHP4YMNGV7T,0,No Debt,2,487,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,2,2,0,13,15,It is hard to understand.,Female,29,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,i try to my  point imporment.,Moderately important,Moderately important,Very important,hard work in make as many points as possible and obtain an high paying.,1,0.7,1,,0,0,,,,,,,,,,,,,,,81
A33ZHP4YMNGV7T,1,No Debt,2,1133,500,1500,,,500,600,,,1500,1000,1000,4300,900,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13,15,It is hard to understand.,Female,29,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,i try to my  point imporment.,Moderately important,Moderately important,Very important,hard work in make as many points as possible and obtain an high paying.,,0.7,1,0.33333334,0,0,,,,,,,1500,1000,1000,4300,900,1500,400,0,81
A33ZHP4YMNGV7T,2,No Debt,2,1304,520,2020,,,480,520,,,1280,720,1600,4720,900,1500,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,6,0,6,13,15,It is hard to understand.,Female,29,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,i try to my  point imporment.,Moderately important,Moderately important,Very important,hard work in make as many points as possible and obtain an high paying.,,0.7,1,0.23762377,0,0,,,,,,,1280,720,1600,4720,900,1500,600,420,81
A33ZHP4YMNGV7T,3,No Debt,2,1247,559,1259,,,250,100,,,1030,620,1859,5370,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,13,15,It is hard to understand.,Female,29,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,i try to my  point imporment.,Moderately important,Moderately important,Very important,hard work in make as many points as possible and obtain an high paying.,,0.7,1,0.1985703,0,0,,,,,,,1030,620,1859,5370,900,1500,259,650,81
A33ZHP4YMNGV7T,4,No Debt,2,1812,570,1170,,,200,200,,,730,720,2359,5640,900,1500,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,5,0,5,13,15,It is hard to understand.,Female,29,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,i try to my  point imporment.,Moderately important,Moderately important,Very important,hard work in make as many points as possible and obtain an high paying.,,0.7,1,0.17094018,0,0,,,,,,,730,720,2359,5640,900,1500,500,270,81
A340U0SD5JY71M,0,Low Debt,3,534,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,8,8,no,Male,29,Alabama,Black,Some college,Non college graduate,No,No,A moderate amount,Best case scenario  ,Slightly important,Moderately important,Moderately important,allocate point to negative accounts,1,0.98,1,,0,0,,,,,,,,,,,,,,,82
A340U0SD5JY71M,1,Low Debt,3,881,500,2900,0,0,2000,900,0,0,2000,900,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,8,no,Male,29,Alabama,Black,Some college,Non college graduate,No,No,A moderate amount,Best case scenario  ,Slightly important,Moderately important,Moderately important,allocate point to negative accounts,,0.98,1,0.68965518,0,0,2000,900,300,6400,-600,-4300,,,,,,,,,82
A340U0SD5JY71M,2,Low Debt,3,758,550,550,0,0,0,0,550,0,2000,900,-50,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,3,8,8,no,Male,29,Alabama,Black,Some college,Non college graduate,No,No,A moderate amount,Best case scenario  ,Slightly important,Moderately important,Moderately important,allocate point to negative accounts,,0.98,1,0,0,0,2000,900,300,6400,-50,-4300,,,,,,,,,82
A340U0SD5JY71M,3,Low Debt,3,491,633,633,0,0,0,0,0,633,2000,900,-50,-3667,300,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,8,8,no,Male,29,Alabama,Black,Some college,Non college graduate,No,No,A moderate amount,Best case scenario  ,Slightly important,Moderately important,Moderately important,allocate point to negative accounts,,0.98,1,0,0,0,2000,900,300,6400,-50,-3667,,,,,,,,,82
A340U0SD5JY71M,4,Low Debt,3,1142,664,664,0,0,0,0,0,664,2000,900,-50,-3003,300,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,8,8,no,Male,29,Alabama,Black,Some college,Non college graduate,No,No,A moderate amount,Best case scenario  ,Slightly important,Moderately important,Moderately important,allocate point to negative accounts,,0.98,1,0,0,0,2000,900,300,6400,-50,-3003,,,,,,,,,82
A341XKSRZ58FJK,0,No Debt,2,353,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,"It felt a little ""over-explained"" if that makes any sense. Like the instructions being too thorough made some things a little unclear. Seeing actual examples at the end helped.",Male,46,New York,White,Some college,Non college graduate,No,Yes,A moderate amount,"I wanted to keep a little money in every account, up until today, when I transferred account 2 to 1 for the greater return on the last day. ",Not at all important,Moderately important,Very important,"I would have done the same, because even though it performed low, account 2 still generated some profit, and that all went to the last allocation day.",2,0.75,0.75,,0,0,,,,,,,,,,,,,,,83
A341XKSRZ58FJK,1,No Debt,2,793,500,500,,,300,40,,,2300,440,750,4310,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It felt a little ""over-explained"" if that makes any sense. Like the instructions being too thorough made some things a little unclear. Seeing actual examples at the end helped.",Male,46,New York,White,Some college,Non college graduate,No,Yes,A moderate amount,"I wanted to keep a little money in every account, up until today, when I transferred account 2 to 1 for the greater return on the last day. ",Not at all important,Moderately important,Very important,"I would have done the same, because even though it performed low, account 2 still generated some profit, and that all went to the last allocation day.",,0.75,0.75,0.60000002,0,0,,,,,,,2300,440,750,4310,900,1500,150,10,83
A341XKSRZ58FJK,2,No Debt,2,389,587,587,,,400,50,,,2700,490,850,4347,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It felt a little ""over-explained"" if that makes any sense. Like the instructions being too thorough made some things a little unclear. Seeing actual examples at the end helped.",Male,46,New York,White,Some college,Non college graduate,No,Yes,A moderate amount,"I wanted to keep a little money in every account, up until today, when I transferred account 2 to 1 for the greater return on the last day. ",Not at all important,Moderately important,Very important,"I would have done the same, because even though it performed low, account 2 still generated some profit, and that all went to the last allocation day.",,0.75,0.75,0.681431,0,0,,,,,,,2700,490,850,4347,900,1500,100,37,83
A341XKSRZ58FJK,3,No Debt,2,381,689,689,,,500,50,,,3200,540,950,4386,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It felt a little ""over-explained"" if that makes any sense. Like the instructions being too thorough made some things a little unclear. Seeing actual examples at the end helped.",Male,46,New York,White,Some college,Non college graduate,No,Yes,A moderate amount,"I wanted to keep a little money in every account, up until today, when I transferred account 2 to 1 for the greater return on the last day. ",Not at all important,Moderately important,Very important,"I would have done the same, because even though it performed low, account 2 still generated some profit, and that all went to the last allocation day.",,0.75,0.75,0.72568941,0,0,,,,,,,3200,540,950,4386,900,1500,100,39,83
A341XKSRZ58FJK,4,No Debt,2,739,811,1351,,,1300,0,,,4500,0,1000,4387,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It felt a little ""over-explained"" if that makes any sense. Like the instructions being too thorough made some things a little unclear. Seeing actual examples at the end helped.",Male,46,New York,White,Some college,Non college graduate,No,Yes,A moderate amount,"I wanted to keep a little money in every account, up until today, when I transferred account 2 to 1 for the greater return on the last day. ",Not at all important,Moderately important,Very important,"I would have done the same, because even though it performed low, account 2 still generated some profit, and that all went to the last allocation day.",,0.75,0.75,0.96225017,0,0,,,,,,,4500,0,1000,4387,900,1500,50,1,83
A365SN61J4UNGR,0,No Debt,2,497,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,3,3,Nothing in particular seemed confusing to me.,Male,33,Florida,White,High school or equivalent,Non college graduate,No,Yes,A lot,"Given the inability to bring the debt accounts ""out of the red"", I thought it was best to optimize my returns as much as possible by using solely the 20% return account. Given the starting point of the account at 5%, it would've taken me bringing that account to x4 the amount of account #1 (20%) in order for it to generate greater returns. I did not view that as possible so I simply put all my allocations into the 20% account to optimize my return.",Moderately important,Very important,Extremely important,"Without the ability to remove the debt, I think the strategy I followed was the best. Optimizing returns in the highest growth account to negate (and gain) on the debt lost. If there were the debt accounts were unlocked it would have been different.",2,0.65,1,,0,1,,,,,,,,,,,,,,,84
A365SN61J4UNGR,1,No Debt,2,896,500,900,,,900,0,,,2900,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,Nothing in particular seemed confusing to me.,Male,33,Florida,White,High school or equivalent,Non college graduate,No,Yes,A lot,"Given the inability to bring the debt accounts ""out of the red"", I thought it was best to optimize my returns as much as possible by using solely the 20% return account. Given the starting point of the account at 5%, it would've taken me bringing that account to x4 the amount of account #1 (20%) in order for it to generate greater returns. I did not view that as possible so I simply put all my allocations into the 20% account to optimize my return.",Moderately important,Very important,Extremely important,"Without the ability to remove the debt, I think the strategy I followed was the best. Optimizing returns in the highest growth account to negate (and gain) on the debt lost. If there were the debt accounts were unlocked it would have been different.",,0.65,1,1,1,1,,,,,,,2900,0,600,4300,900,1500,0,0,84
A365SN61J4UNGR,2,No Debt,2,546,640,640,,,640,0,,,3540,0,600,4300,900,1500,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,3,3,Nothing in particular seemed confusing to me.,Male,33,Florida,White,High school or equivalent,Non college graduate,No,Yes,A lot,"Given the inability to bring the debt accounts ""out of the red"", I thought it was best to optimize my returns as much as possible by using solely the 20% return account. Given the starting point of the account at 5%, it would've taken me bringing that account to x4 the amount of account #1 (20%) in order for it to generate greater returns. I did not view that as possible so I simply put all my allocations into the 20% account to optimize my return.",Moderately important,Very important,Extremely important,"Without the ability to remove the debt, I think the strategy I followed was the best. Optimizing returns in the highest growth account to negate (and gain) on the debt lost. If there were the debt accounts were unlocked it would have been different.",,0.65,1,1,1,1,,,,,,,3540,0,600,4300,900,1500,0,0,84
A365SN61J4UNGR,3,No Debt,2,639,768,768,,,768,0,,,4308,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,Nothing in particular seemed confusing to me.,Male,33,Florida,White,High school or equivalent,Non college graduate,No,Yes,A lot,"Given the inability to bring the debt accounts ""out of the red"", I thought it was best to optimize my returns as much as possible by using solely the 20% return account. Given the starting point of the account at 5%, it would've taken me bringing that account to x4 the amount of account #1 (20%) in order for it to generate greater returns. I did not view that as possible so I simply put all my allocations into the 20% account to optimize my return.",Moderately important,Very important,Extremely important,"Without the ability to remove the debt, I think the strategy I followed was the best. Optimizing returns in the highest growth account to negate (and gain) on the debt lost. If there were the debt accounts were unlocked it would have been different.",,0.65,1,1,1,1,,,,,,,4308,0,600,4300,900,1500,0,0,84
A365SN61J4UNGR,4,No Debt,2,702,922,922,,,922,0,,,5230,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,Nothing in particular seemed confusing to me.,Male,33,Florida,White,High school or equivalent,Non college graduate,No,Yes,A lot,"Given the inability to bring the debt accounts ""out of the red"", I thought it was best to optimize my returns as much as possible by using solely the 20% return account. Given the starting point of the account at 5%, it would've taken me bringing that account to x4 the amount of account #1 (20%) in order for it to generate greater returns. I did not view that as possible so I simply put all my allocations into the 20% account to optimize my return.",Moderately important,Very important,Extremely important,"Without the ability to remove the debt, I think the strategy I followed was the best. Optimizing returns in the highest growth account to negate (and gain) on the debt lost. If there were the debt accounts were unlocked it would have been different.",,0.65,1,1,1,1,,,,,,,5230,0,600,4300,900,1500,0,0,84
A36IO8HVVL5WTZ,0,Low Debt,5,364,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,Nothing seemed confusing,Female,30,Missouri,White,Master's Degree (MS),College or more,Yes,Yes,A great deal,"I started to knock out the debt at first, but realized that the returns I would get in savings 1 would overcome the amount lost each turn to debt pretty fast, so I changed up my strategy to get more in returns each round. I think it worked out pretty well.",Moderately important,Very important,Extremely important,"I think just to dump all the money into savings 1 and not worry about the debt. Taking out the debt to me just meant that returns were adding up slower, and we didn't have a lot of time to wait for that to happen in the experiment.",2,0.699999988,1,,0,0,,,,,,,,,,,,,,,85
A36IO8HVVL5WTZ,1,Low Debt,5,719,500,1400,0,0,0,0,600,800,1500,0,0,-3500,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing seemed confusing,Female,30,Missouri,White,Master's Degree (MS),College or more,Yes,Yes,A great deal,"I started to knock out the debt at first, but realized that the returns I would get in savings 1 would overcome the amount lost each turn to debt pretty fast, so I changed up my strategy to get more in returns each round. I think it worked out pretty well.",Moderately important,Very important,Extremely important,"I think just to dump all the money into savings 1 and not worry about the debt. Taking out the debt to me just meant that returns were adding up slower, and we didn't have a lot of time to wait for that to happen in the experiment.",,0.699999988,1,0,0,0,1500,0,300,6400,0,-3500,,,,,,,,,85
A36IO8HVVL5WTZ,2,Low Debt,5,1861,490,490,0,0,490,0,0,0,1990,0,0,-3500,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing seemed confusing,Female,30,Missouri,White,Master's Degree (MS),College or more,Yes,Yes,A great deal,"I started to knock out the debt at first, but realized that the returns I would get in savings 1 would overcome the amount lost each turn to debt pretty fast, so I changed up my strategy to get more in returns each round. I think it worked out pretty well.",Moderately important,Very important,Extremely important,"I think just to dump all the money into savings 1 and not worry about the debt. Taking out the debt to me just meant that returns were adding up slower, and we didn't have a lot of time to wait for that to happen in the experiment.",,0.699999988,1,1,1,0,1990,0,300,6400,0,-3500,,,,,,,,,85
A36IO8HVVL5WTZ,3,Low Debt,5,398,588,588,0,0,588,0,0,0,2578,0,0,-3500,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing seemed confusing,Female,30,Missouri,White,Master's Degree (MS),College or more,Yes,Yes,A great deal,"I started to knock out the debt at first, but realized that the returns I would get in savings 1 would overcome the amount lost each turn to debt pretty fast, so I changed up my strategy to get more in returns each round. I think it worked out pretty well.",Moderately important,Very important,Extremely important,"I think just to dump all the money into savings 1 and not worry about the debt. Taking out the debt to me just meant that returns were adding up slower, and we didn't have a lot of time to wait for that to happen in the experiment.",,0.699999988,1,1,1,0,2578,0,300,6400,0,-3500,,,,,,,,,85
A36IO8HVVL5WTZ,4,Low Debt,5,789,706,706,0,0,706,0,0,0,3284,0,0,-3500,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing seemed confusing,Female,30,Missouri,White,Master's Degree (MS),College or more,Yes,Yes,A great deal,"I started to knock out the debt at first, but realized that the returns I would get in savings 1 would overcome the amount lost each turn to debt pretty fast, so I changed up my strategy to get more in returns each round. I think it worked out pretty well.",Moderately important,Very important,Extremely important,"I think just to dump all the money into savings 1 and not worry about the debt. Taking out the debt to me just meant that returns were adding up slower, and we didn't have a lot of time to wait for that to happen in the experiment.",,0.699999988,1,1,1,0,3284,0,300,6400,0,-3500,,,,,,,,,85
A37EV8RZ82WT8E,0,No Debt,2,399,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,9,9,None,Male,31,Washington,White,College graduate with Associate's Degree (2 year),College or more,Yes,Yes,A great deal,I wanted to earn the highest bonus possible while keeping the savings accounts evenly divided to reduce risk.,Moderately important,Extremely important,Very important,"I would just try to bring up all savings accounts at an equal rate, if one is going up faster than another you could allocate more funds to the account that is behind.",1,0.8,0.75,,0,0,,,,,,,,,,,,,,,86
A37EV8RZ82WT8E,1,No Debt,2,1613,500,500,,,125,125,,,2125,525,725,4425,900,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,3,9,9,None,Male,31,Washington,White,College graduate with Associate's Degree (2 year),College or more,Yes,Yes,A great deal,I wanted to earn the highest bonus possible while keeping the savings accounts evenly divided to reduce risk.,Moderately important,Extremely important,Very important,"I would just try to bring up all savings accounts at an equal rate, if one is going up faster than another you could allocate more funds to the account that is behind.",,0.8,0.75,0.25,0,0,,,,,,,2125,525,725,4425,900,1500,125,125,86
A37EV8RZ82WT8E,2,No Debt,2,1068,563,1463,,,125,425,,,1350,950,950,5113,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,3,9,9,None,Male,31,Washington,White,College graduate with Associate's Degree (2 year),College or more,Yes,Yes,A great deal,I wanted to earn the highest bonus possible while keeping the savings accounts evenly divided to reduce risk.,Moderately important,Extremely important,Very important,"I would just try to bring up all savings accounts at an equal rate, if one is going up faster than another you could allocate more funds to the account that is behind.",,0.8,0.75,0.085440874,0,0,,,,,,,1350,950,950,5113,900,1500,225,688,86
A37EV8RZ82WT8E,3,No Debt,2,628,518,718,,,368,100,,,1568,1000,1050,5263,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,9,9,None,Male,31,Washington,White,College graduate with Associate's Degree (2 year),College or more,Yes,Yes,A great deal,I wanted to earn the highest bonus possible while keeping the savings accounts evenly divided to reduce risk.,Moderately important,Extremely important,Very important,"I would just try to bring up all savings accounts at an equal rate, if one is going up faster than another you could allocate more funds to the account that is behind.",,0.8,0.75,0.5125348,0,0,,,,,,,1568,1000,1050,5263,900,1500,100,150,86
